Equipment ID;Date of Inspection;Pos;Component/Function;Inspection Type;Fieldworker Name;Notes
HCK_EQ001;12/30/2023;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;No issues found during inspection
HCK_EQ001;12/30/2023;M;Steam pressure and temperature regulators;O;Alice;Routine check with no anomalies
HCK_EQ001;12/30/2023;N;Feedwater system;O;Alice;Feedwater pump maintenance completed
HCK_EQ001;12/30/2023;P;Combustion system;O;Bob;Routine check with no anomalies
HCK_EQ003;12/31/2023;A;Safety devices against overpressure (safety valves);O;Bob;Routine check with no anomalies
HCK_EQ003;12/31/2023;D;Valves;O;Bob;Safety valve adjusted
HCK_EQ003;12/31/2023;E;Feedwater regulation;O;Diana;Pressure valve replaced
HCK_EQ003;12/31/2023;F;Low-level limiter;O;Alice;Temperature sensor replaced
HCK_EQ003;12/31/2023;G;Steam pressure and temperature;O;Charlie;Calibration performed successfully
HCK_EQ003;12/31/2023;H;Pressure limiter;O;Diana;Temperature sensor replaced
HCK_EQ003;12/31/2023;I;Temperature limiter;O;Diana;Pressure valve replaced
HCK_EQ003;12/31/2023;J;Water quality devices;O;Charlie;Feedwater pump maintenance completed
HCK_EQ003;12/31/2023;K;Safety system;O;Charlie;No issues found during inspection
HCK_EQ003;12/31/2023;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Routine check with no anomalies
HCK_EQ003;12/31/2023;M;Steam pressure and temperature regulators;O;Alice;Water quality within acceptable range
HCK_EQ003;12/31/2023;N;Feedwater system;O;Diana;Safety valve adjusted
HCK_EQ003;12/31/2023;P;Combustion system;O;Bob;Leak detected and sealed
HCK_EQ001;01/01/2024;P;Combustion system;T;Diana;Feedwater pump maintenance completed
HCK_EQ001;01/02/2024;A;Safety devices against overpressure (safety valves);O;Bob;Pressure valve replaced
HCK_EQ001;01/02/2024;D;Valves;O;Bob;Water quality within acceptable range
HCK_EQ001;01/02/2024;E;Feedwater regulation;O;Bob;Water quality within acceptable range
HCK_EQ001;01/02/2024;F;Low-level limiter;O;Alice;Calibration performed successfully
HCK_EQ001;01/02/2024;G;Steam pressure and temperature;O;Alice;No issues found during inspection
HCK_EQ001;01/02/2024;H;Pressure limiter;O;Diana;Pressure valve replaced
HCK_EQ001;01/02/2024;I;Temperature limiter;O;Alice;Safety valve adjusted
HCK_EQ001;01/02/2024;J;Water quality devices;O;Bob;Feedwater pump maintenance completed
HCK_EQ001;01/02/2024;K;Safety system;O;Diana;Minor corrosion detected on lower flange
HCK_EQ001;01/02/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Routine check with no anomalies
HCK_EQ001;01/02/2024;M;Steam pressure and temperature regulators;O;Bob;No issues found during inspection
HCK_EQ001;01/02/2024;N;Feedwater system;O;Alice;Leak detected and sealed
HCK_EQ001;01/02/2024;P;Combustion system;O;Charlie;Temperature sensor replaced
HCK_EQ003;01/03/2024;A;Safety devices against overpressure (safety valves);O;Diana;Routine check with no anomalies
HCK_EQ003;01/03/2024;D;Valves;O;Bob;Leak detected and sealed
HCK_EQ003;01/03/2024;E;Feedwater regulation;O;Bob;No issues found during inspection
HCK_EQ003;01/03/2024;F;Low-level limiter;O;Bob;Feedwater pump maintenance completed
HCK_EQ003;01/03/2024;G;Steam pressure and temperature;O;Diana;Minor corrosion detected on lower flange
HCK_EQ003;01/03/2024;H;Pressure limiter;O;Bob;Temperature sensor replaced
HCK_EQ003;01/03/2024;I;Temperature limiter;O;Charlie;Pressure valve replaced
HCK_EQ003;01/03/2024;J;Water quality devices;O;Bob;Calibration performed successfully
HCK_EQ003;01/03/2024;K;Safety system;O;Diana;Pressure valve replaced
HCK_EQ003;01/03/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Routine check with no anomalies
HCK_EQ003;01/03/2024;M;Steam pressure and temperature regulators;O;Bob;Calibration performed successfully
HCK_EQ003;01/03/2024;N;Feedwater system;O;Diana;Feedwater pump maintenance completed
HCK_EQ003;01/03/2024;P;Combustion system;O;Bob;Water quality within acceptable range
HCK_EQ001;01/05/2024;A;Safety devices against overpressure (safety valves);O;Diana;Water quality within acceptable range
HCK_EQ001;01/05/2024;D;Valves;O;Diana;Leak detected and sealed
HCK_EQ001;01/05/2024;E;Feedwater regulation;O;Alice;Calibration performed successfully
HCK_EQ001;01/05/2024;F;Low-level limiter;O;Bob;Water quality within acceptable range
HCK_EQ001;01/05/2024;G;Steam pressure and temperature;O;Bob;Safety valve adjusted
HCK_EQ001;01/05/2024;H;Pressure limiter;O;Bob;Temperature sensor replaced
HCK_EQ001;01/05/2024;I;Temperature limiter;O;Diana;Water quality within acceptable range
HCK_EQ001;01/05/2024;J;Water quality devices;O;Bob;Leak detected and sealed
HCK_EQ001;01/05/2024;K;Safety system;O;Charlie;Routine check with no anomalies
HCK_EQ001;01/05/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Leak detected and sealed
HCK_EQ001;01/05/2024;M;Steam pressure and temperature regulators;O;Alice;Calibration performed successfully
HCK_EQ001;01/05/2024;N;Feedwater system;O;Alice;Temperature sensor replaced
HCK_EQ001;01/05/2024;P;Combustion system;O;Diana;Minor corrosion detected on lower flange
HCK_EQ003;01/06/2024;A;Safety devices against overpressure (safety valves);O;Bob;Pressure valve replaced
HCK_EQ003;01/06/2024;D;Valves;O;Bob;Leak detected and sealed
HCK_EQ003;01/06/2024;E;Feedwater regulation;O;Diana;Routine check with no anomalies
HCK_EQ003;01/06/2024;F;Low-level limiter;O;Charlie;Calibration performed successfully
HCK_EQ003;01/06/2024;G;Steam pressure and temperature;O;Diana;Feedwater pump maintenance completed
HCK_EQ003;01/06/2024;H;Pressure limiter;O;Alice;Routine check with no anomalies
HCK_EQ003;01/06/2024;I;Temperature limiter;O;Charlie;Feedwater pump maintenance completed
HCK_EQ003;01/06/2024;J;Water quality devices;O;Alice;No issues found during inspection
HCK_EQ003;01/06/2024;K;Safety system;O;Bob;Temperature sensor replaced
HCK_EQ003;01/06/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Calibration performed successfully
HCK_EQ003;01/06/2024;M;Steam pressure and temperature regulators;O;Diana;Feedwater pump maintenance completed
HCK_EQ003;01/06/2024;N;Feedwater system;O;Alice;No issues found during inspection
HCK_EQ003;01/06/2024;P;Combustion system;O;Charlie;Temperature sensor replaced
HCK_EQ001;01/08/2024;A;Safety devices against overpressure (safety valves);O;Bob;Routine check with no anomalies
HCK_EQ001;01/08/2024;D;Valves;O;Alice;Feedwater pump maintenance completed
HCK_EQ001;01/08/2024;E;Feedwater regulation;O;Alice;No issues found during inspection
HCK_EQ001;01/08/2024;F;Low-level limiter;O;Charlie;No issues found during inspection
HCK_EQ001;01/08/2024;G;Steam pressure and temperature;O;Bob;Calibration performed successfully
HCK_EQ001;01/08/2024;H;Pressure limiter;O;Diana;No issues found during inspection
HCK_EQ001;01/08/2024;I;Temperature limiter;O;Diana;Pressure valve replaced
HCK_EQ001;01/08/2024;J;Water quality devices;O;Diana;Water quality within acceptable range
HCK_EQ001;01/08/2024;K;Safety system;O;Alice;Water quality within acceptable range
HCK_EQ001;01/08/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Safety valve adjusted
HCK_EQ001;01/08/2024;M;Steam pressure and temperature regulators;O;Alice;Safety valve adjusted
HCK_EQ001;01/08/2024;N;Feedwater system;O;Alice;Water quality within acceptable range
HCK_EQ001;01/08/2024;P;Combustion system;O;Alice;Safety valve adjusted
HCK_EQ003;01/09/2024;A;Safety devices against overpressure (safety valves);O;Charlie;Routine check with no anomalies
HCK_EQ003;01/09/2024;D;Valves;O;Diana;Water quality within acceptable range
HCK_EQ003;01/09/2024;E;Feedwater regulation;O;Diana;Pressure valve replaced
HCK_EQ003;01/09/2024;F;Low-level limiter;O;Diana;Safety valve adjusted
HCK_EQ003;01/09/2024;G;Steam pressure and temperature;O;Alice;No issues found during inspection
HCK_EQ003;01/09/2024;H;Pressure limiter;O;Alice;Routine check with no anomalies
HCK_EQ003;01/09/2024;I;Temperature limiter;O;Charlie;Calibration performed successfully
HCK_EQ003;01/09/2024;J;Water quality devices;O;Alice;Water quality within acceptable range
HCK_EQ003;01/09/2024;K;Safety system;O;Bob;Feedwater pump maintenance completed
HCK_EQ003;01/09/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Safety valve adjusted
HCK_EQ003;01/09/2024;M;Steam pressure and temperature regulators;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ003;01/09/2024;N;Feedwater system;O;Diana;Water quality within acceptable range
HCK_EQ003;01/09/2024;P;Combustion system;O;Alice;Water quality within acceptable range
HCK_EQ001;01/11/2024;A;Safety devices against overpressure (safety valves);O;Bob;Temperature sensor replaced
HCK_EQ001;01/11/2024;D;Valves;O;Bob;Temperature sensor replaced
HCK_EQ001;01/11/2024;E;Feedwater regulation;O;Diana;Routine check with no anomalies
HCK_EQ001;01/11/2024;F;Low-level limiter;O;Charlie;Routine check with no anomalies
HCK_EQ001;01/11/2024;G;Steam pressure and temperature;O;Bob;Pressure valve replaced
HCK_EQ001;01/11/2024;H;Pressure limiter;O;Alice;Leak detected and sealed
HCK_EQ001;01/11/2024;I;Temperature limiter;O;Diana;No issues found during inspection
HCK_EQ001;01/11/2024;J;Water quality devices;O;Alice;Leak detected and sealed
HCK_EQ001;01/11/2024;K;Safety system;O;Alice;Calibration performed successfully
HCK_EQ001;01/11/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;No issues found during inspection
HCK_EQ001;01/11/2024;M;Steam pressure and temperature regulators;O;Diana;Pressure valve replaced
HCK_EQ001;01/11/2024;N;Feedwater system;O;Alice;Leak detected and sealed
HCK_EQ001;01/11/2024;P;Combustion system;O;Diana;Leak detected and sealed
HCK_EQ003;01/12/2024;A;Safety devices against overpressure (safety valves);O;Charlie;Safety valve adjusted
HCK_EQ003;01/12/2024;D;Valves;O;Charlie;No issues found during inspection
HCK_EQ003;01/12/2024;E;Feedwater regulation;O;Bob;Routine check with no anomalies
HCK_EQ003;01/12/2024;F;Low-level limiter;O;Diana;Routine check with no anomalies
HCK_EQ003;01/12/2024;G;Steam pressure and temperature;O;Diana;Calibration performed successfully
HCK_EQ003;01/12/2024;H;Pressure limiter;O;Diana;Leak detected and sealed
HCK_EQ003;01/12/2024;I;Temperature limiter;O;Diana;Feedwater pump maintenance completed
HCK_EQ003;01/12/2024;J;Water quality devices;O;Alice;No issues found during inspection
HCK_EQ003;01/12/2024;K;Safety system;O;Diana;Pressure valve replaced
HCK_EQ003;01/12/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Pressure valve replaced
HCK_EQ003;01/12/2024;M;Steam pressure and temperature regulators;O;Diana;Routine check with no anomalies
HCK_EQ003;01/12/2024;N;Feedwater system;O;Charlie;Temperature sensor replaced
HCK_EQ003;01/12/2024;P;Combustion system;O;Alice;Routine check with no anomalies
HCK_EQ001;01/14/2024;A;Safety devices against overpressure (safety valves);O;Alice;Minor corrosion detected on lower flange
HCK_EQ001;01/14/2024;D;Valves;O;Charlie;Feedwater pump maintenance completed
HCK_EQ001;01/14/2024;E;Feedwater regulation;O;Diana;Routine check with no anomalies
HCK_EQ001;01/14/2024;F;Low-level limiter;O;Bob;Calibration performed successfully
HCK_EQ001;01/14/2024;G;Steam pressure and temperature;O;Bob;Feedwater pump maintenance completed
HCK_EQ001;01/14/2024;H;Pressure limiter;O;Alice;Temperature sensor replaced
HCK_EQ001;01/14/2024;I;Temperature limiter;O;Bob;Water quality within acceptable range
HCK_EQ001;01/14/2024;J;Water quality devices;O;Diana;Routine check with no anomalies
HCK_EQ001;01/14/2024;K;Safety system;O;Charlie;Calibration performed successfully
HCK_EQ001;01/14/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Safety valve adjusted
HCK_EQ001;01/14/2024;M;Steam pressure and temperature regulators;O;Bob;Water quality within acceptable range
HCK_EQ001;01/14/2024;N;Feedwater system;O;Diana;Safety valve adjusted
HCK_EQ001;01/14/2024;P;Combustion system;O;Alice;Feedwater pump maintenance completed
HCK_EQ003;01/15/2024;A;Safety devices against overpressure (safety valves);O;Diana;Leak detected and sealed
HCK_EQ003;01/15/2024;A;Safety devices against overpressure (safety valves);T;Alice;Feedwater pump maintenance completed
HCK_EQ003;01/15/2024;B;Boiler level indicators;T;Bob;No issues found during inspection
HCK_EQ003;01/15/2024;C;Discharge devices, continuous and intermittent blowdown;T;Diana;Feedwater pump maintenance completed
HCK_EQ003;01/15/2024;D;Valves;O;Bob;No issues found during inspection
HCK_EQ003;01/15/2024;D;Valves;T;Charlie;No issues found during inspection
HCK_EQ003;01/15/2024;E;Feedwater regulation;O;Diana;Water quality within acceptable range
HCK_EQ003;01/15/2024;E;Feedwater regulation;T;Bob;Water quality within acceptable range
HCK_EQ003;01/15/2024;F;Low-level limiter;O;Diana;Safety valve adjusted
HCK_EQ003;01/15/2024;F;Low-level limiter;T;Alice;Safety valve adjusted
HCK_EQ003;01/15/2024;G;Steam pressure and temperature;O;Bob;Pressure valve replaced
HCK_EQ003;01/15/2024;H;Pressure limiter;O;Diana;No issues found during inspection
HCK_EQ003;01/15/2024;H;Pressure limiter;T;Diana;Routine check with no anomalies
HCK_EQ003;01/15/2024;I;Temperature limiter;O;Alice;No issues found during inspection
HCK_EQ003;01/15/2024;I;Temperature limiter;T;Bob;Temperature sensor replaced
HCK_EQ003;01/15/2024;J;Water quality devices;O;Bob;Water quality within acceptable range
HCK_EQ003;01/15/2024;J;Water quality devices;T;Charlie;Calibration performed successfully
HCK_EQ003;01/15/2024;K;Safety system;O;Diana;Pressure valve replaced
HCK_EQ003;01/15/2024;K;Safety system;T;Charlie;Routine check with no anomalies
HCK_EQ003;01/15/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;No issues found during inspection
HCK_EQ003;01/15/2024;M;Steam pressure and temperature regulators;O;Bob;Calibration performed successfully
HCK_EQ003;01/15/2024;M;Steam pressure and temperature regulators;T;Bob;Water quality within acceptable range
HCK_EQ003;01/15/2024;N;Feedwater system;O;Alice;Calibration performed successfully
HCK_EQ003;01/15/2024;N;Feedwater system;T;Charlie;No issues found during inspection
HCK_EQ003;01/15/2024;O;Feedwater and boiler water quality;T;Charlie;Minor corrosion detected on lower flange
HCK_EQ003;01/15/2024;P;Combustion system;O;Bob;Pressure valve replaced
HCK_EQ001;01/17/2024;A;Safety devices against overpressure (safety valves);O;Diana;Calibration performed successfully
HCK_EQ001;01/17/2024;D;Valves;O;Diana;Calibration performed successfully
HCK_EQ001;01/17/2024;E;Feedwater regulation;O;Charlie;Temperature sensor replaced
HCK_EQ001;01/17/2024;F;Low-level limiter;O;Alice;Water quality within acceptable range
HCK_EQ001;01/17/2024;G;Steam pressure and temperature;O;Charlie;Routine check with no anomalies
HCK_EQ001;01/17/2024;H;Pressure limiter;O;Charlie;Calibration performed successfully
HCK_EQ001;01/17/2024;I;Temperature limiter;O;Alice;Pressure valve replaced
HCK_EQ001;01/17/2024;J;Water quality devices;O;Diana;No issues found during inspection
HCK_EQ001;01/17/2024;K;Safety system;O;Bob;No issues found during inspection
HCK_EQ001;01/17/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Safety valve adjusted
HCK_EQ001;01/17/2024;M;Steam pressure and temperature regulators;O;Diana;Water quality within acceptable range
HCK_EQ001;01/17/2024;N;Feedwater system;O;Alice;Temperature sensor replaced
HCK_EQ001;01/17/2024;P;Combustion system;O;Bob;Routine check with no anomalies
HCK_EQ003;01/18/2024;A;Safety devices against overpressure (safety valves);O;Alice;Feedwater pump maintenance completed
HCK_EQ003;01/18/2024;D;Valves;O;Diana;Temperature sensor replaced
HCK_EQ003;01/18/2024;E;Feedwater regulation;O;Diana;Water quality within acceptable range
HCK_EQ003;01/18/2024;F;Low-level limiter;O;Diana;No issues found during inspection
HCK_EQ003;01/18/2024;G;Steam pressure and temperature;O;Alice;Water quality within acceptable range
HCK_EQ003;01/18/2024;H;Pressure limiter;O;Diana;Routine check with no anomalies
HCK_EQ003;01/18/2024;I;Temperature limiter;O;Charlie;Calibration performed successfully
HCK_EQ003;01/18/2024;J;Water quality devices;O;Diana;Water quality within acceptable range
HCK_EQ003;01/18/2024;K;Safety system;O;Charlie;Calibration performed successfully
HCK_EQ003;01/18/2024;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Minor corrosion detected on lower flange
HCK_EQ003;01/18/2024;M;Steam pressure and temperature regulators;O;Diana;Routine check with no anomalies
HCK_EQ003;01/18/2024;N;Feedwater system;O;Alice;Pressure valve replaced
HCK_EQ003;01/18/2024;P;Combustion system;O;Bob;Calibration performed successfully
HCK_EQ001;01/20/2024;A;Safety devices against overpressure (safety valves);O;Alice;Leak detected and sealed
HCK_EQ001;01/20/2024;D;Valves;O;Alice;Pressure valve replaced
HCK_EQ001;01/20/2024;E;Feedwater regulation;O;Charlie;Temperature sensor replaced
HCK_EQ001;01/20/2024;F;Low-level limiter;O;Diana;Calibration performed successfully
HCK_EQ001;01/20/2024;G;Steam pressure and temperature;O;Bob;Feedwater pump maintenance completed
